OTU	SB081213TAWMD03VV4TM	SB081213TAWMD05VV4TM	SB081213TAWMD07VV4TM	SB081213TAWMD09VV4TM	SB081213TAWMD11VV4TM	SB081213TAWMD13VV4TM	SB081213TAWMD15VV4TM	SB081213TAWMD17VV4TM	SB081213TAWMD20VV4TM	SB081213TAWMD21VV4TM	SB081213TAWMD22VV4TM	Kingdom	Phylum	Class	Order	Family	Genus
seq21364	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__	p__	c__	o__	f__	g__
seq162584	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq256303	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq49036	-1.24957194008	-0.065372611268	5.74202370503	-2.20369064537	4.69011340865	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq249549	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__	f__	g__
seq42407	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq142370	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__	f__	g__
seq250739	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	4.71137713992	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq109913	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	5.70667100495	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq99454	-1.24957194008	-0.065372611268	5.45442494161	5.79770055542	5.57818673228	5.68236837558	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq14304	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	4.87265875325	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq8313	-1.24957194008	-0.065372611268	7.58656372302	7.00197119458	6.10025948197	7.06791320512	-0.360883783868	6.36635001852	5.87060068254	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq57243	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq1043	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	5.40402469519	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq20668	-1.24957194008	-0.065372611268	6.79227723885	6.31051969862	5.61754025744	-1.22638640373	-0.360883783868	5.87574760382	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq32509	-1.24957194008	-0.065372611268	5.45442494161	-2.20369064537	5.25769620005	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__	f__	g__
seq26408	-1.24957194008	-0.065372611268	7.34477711746	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq17783	8.65396561121	-0.065372611268	7.18111837203	7.1877295114	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	6.34052932397	3.77471268713	6.09692196946	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq21320	6.3518303945	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	7.08935419912	5.87060068254	5.38335107923	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichales_incertae_sedis	g__Caedibacter
seq206230	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.78319695166	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichales_incertae_sedis	g__Caedibacter
seq243130	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq56862	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Pirellula
seq72621	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	5.04833014194	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Pirellula
seq165735	-1.24957194008	-0.065372611268	6.68831077967	6.31051969862	5.57818673228	5.68236837558	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Cyanobacteria	c__Cyanobacteria	o__	f__Chloroplast	g__
seq65946	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq51784	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	6.37501593085	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Cyanobacteria	c__Cyanobacteria	o__	f__Chloroplast	g__
seq21416	5.65918283923	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq62374	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq67285	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq19180	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq31310	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq38839	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	6.42540981162	6.34052932397	5.16025751667	5.40402469519	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio
seq102600	5.65918283923	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio
seq1881	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.5651843711	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio
seq302168	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__	f__	g__
seq103836	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio
seq51286	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq151147	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__	f__	g__
seq12225	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__	f__	g__
seq6020	-1.24957194008	-0.065372611268	4.35647887549	4.70506413394	3.59216734252	-1.22638640373	-0.360883783868	5.4195146127	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__	f__	g__
seq26196	-1.24957194008	-0.065372611268	6.04858932621	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq23345	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	5.16025751667	4.71137713992	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq91727	5.65918283923	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq6856	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq1265	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	5.35990835656	5.38335107923	4.71137713992	k__Bacteria	p__Bacteroidetes	c__	o__	f__	g__
seq205	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	6.37501593085	6.54787099545	8.02314039857	5.35990835656	4.87265875325	6.09692196946	k__Bacteria	p__	c__	o__	f__	g__
seq71430	-1.24957194008	-0.065372611268	5.58989251349	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq69749	6.75712890536	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__	g__
seq18722	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	4.87265875325	5.40402469519	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Sulfurospirillum
seq19906	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	5.16025751667	4.71137713992	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Sulfurospirillum
seq61907	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq40850	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.28481489779	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq103146	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq110945	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Archaea	p__	c__	o__	f__	g__
seq77612	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__	p__	c__	o__	f__	g__
seq248332	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__	p__	c__	o__	f__	g__
seq156301	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__	p__	c__	o__	f__	g__
seq98408	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__	p__	c__	o__	f__	g__
seq479	9.26912827821	-0.065372611268	6.36186102642	6.49333901493	6.22156445292	5.68236837558	-0.360883783868	4.87253681583	4.26196229044	4.46736024239	4.71137713992	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__	g__
seq12186	7.6042363349	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__
seq5193	5.65918283923	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__	g__
seq1461	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	4.87265875325	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq91596	-1.24957194008	-0.065372611268	5.84531387959	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq45859	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	5.38335107923	4.71137713992	k__	p__	c__	o__	f__	g__
seq12978	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	5.38335107923	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq166710	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	5.5656393088	5.80932320605	k__Bacteria	p__	c__	o__	f__	g__
seq33584	-1.24957194008	-0.065372611268	4.35647887549	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	5.5651843711	5.87060068254	7.48730964344	7.19536761924	k__	p__	c__	o__	f__	g__
seq10159	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq10326	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq180260	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq111742	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq38548	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__
seq3997	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	5.64750711998	5.97104886907	5.40402469519	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__
seq5910	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.28481489779	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	5.16025751667	4.71137713992	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Incertae Sedis XII	g__Fusibacter
seq148148	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Incertae Sedis XII	g__Fusibacter
seq23041	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	3.77471268713	4.71137713992	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__
seq294043	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Chlamydiae	c__Chlamydiae	o__Chlamydiales	f__Parachlamydiaceae	g__
seq256548	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq53607	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq54940	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq174403	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq103875	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq74004	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq23773	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.28481489779	-1.22638640373	-0.360883783868	-2.03621796349	5.35990835656	3.77471268713	-2.19737763939	k__Bacteria	p__Chloroflexi	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__Caldilinea
seq8698	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	7.08143380853	8.48794042382	7.20545439946	6.07639827479	6.09692196946	k__Bacteria	p__Chloroflexi	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__Caldilinea
seq1665	-1.24957194008	-0.065372611268	4.35647887549	6.08662904315	4.28481489779	6.37501593085	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq14259	-1.24957194008	-0.065372611268	5.74202370503	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq103148	-1.24957194008	-0.065372611268	5.58989251349	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq6317	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.78319695166	5.68236837558	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq88552	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.5651843711	5.64750711998	6.07639827479	6.78994417346	k__Bacteria	p__	c__	o__	f__	g__
seq24845	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	6.48117520793	6.2070157861	6.48183005234	6.32001553202	k__Bacteria	p__WS3	c__	o__	f__	g__WS3_genera_incertae_sedis
seq51067	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__	c__	o__	f__	g__
seq19103	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	6.56871160069	6.05288891211	6.7694954591	6.90771332186	k__Bacteria	p__WS3	c__	o__	f__	g__WS3_genera_incertae_sedis
seq6235	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	7.9672169522	6.82598906768	6.86480109366	6.90771332186	k__Bacteria	p__WS3	c__	o__	f__	g__WS3_genera_incertae_sedis
seq26776	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	4.46736024239	5.40402469519	k__Bacteria	p__	c__	o__	f__	g__
seq35570	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq173161	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.78319695166	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq82302	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq118858	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq115691	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__	f__	g__
seq202766	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.78319695166	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__	p__	c__	o__	f__	g__
seq57334	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	4.46736024239	-2.19737763939	k__Bacteria	p__	c__	o__	f__	g__
seq3228	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	7.51909778892	7.30010312274	7.48302885987	k__Bacteria	p__	c__	o__	f__	g__
seq456	-1.24957194008	-0.065372611268	6.98533179213	7.69586618805	7.18751495587	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
seq9529	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.87574760382	6.90009154574	7.3290898193	7.19536761924	k__Bacteria	p__	c__	o__	f__	g__
seq21693	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.87574760382	6.05288891211	5.38335107923	5.40402469519	k__Bacteria	p__WS3	c__	o__	f__	g__WS3_genera_incertae_sedis
seq17294	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	6.82598906768	6.71820479615	6.5023037616	k__Bacteria	p__	c__	o__	f__	g__
seq53825	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	4.46736024239	-2.19737763939	k__	p__	c__	o__	f__	g__
seq120725	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__	p__	c__	o__	f__	g__
seq271205	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__	p__	c__	o__	f__	g__
seq73528	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__	p__	c__	o__	f__	g__
